other,0.1339268,0.04115824,0.1497067,0.3889305,-0.32014,0.691192,0.5181671,-0.7456161,0.08111237,-0.3485125,8.08691
other,0.02753161,0.08406764,-0.06825827,-0.5129895,-0.04804383,-0.1114683,-0.8497696,-0.005472323,-0.8063734,-0.5415157,8.18691
other,-0.0042376,-0.00123174,-0.07807367,-0.513985,-0.05519533,-0.08770064,-0.8515172,-0.0003485358,-0.8961649,-0.5488365,8.253586
other,0.08278476,0.01388571,-0.00755182,-0.5096335,-0.06018241,-0.07320216,-0.8551568,0.1114039,-0.8759125,-0.4858838,8.353613
other,0.02278145,0.006500426,-0.004868221,-0.50743,-0.0849407,-0.1043624,-0.8511218,0.06187288,-0.8844532,-0.4805157,8.453621
other,-0.008006325,-0.01768187,0.0415078,-0.5109026,-0.08177851,-0.08749706,-0.8512549,0.04235177,-0.911292,-0.4280564,8.553636
other,0.02359506,0.03783179,-0.0355702,-0.5146307,-0.06735253,-0.06466529,-0.8523129,0.07236475,-0.8576128,-0.5017437,8.65364
other,-0.06586848,-0.02043349,-0.02525426,-0.5161703,-0.05972038,-0.05134702,-0.8528571,-0.0164512,-0.9171486,-0.4905206,8.753635
other,-0.0005965448,0.03023713,0.008954521,-0.5108514,-0.05441321,-0.04520687,-0.8567533,0.04698854,-0.8600526,-0.4685613,8.853647
other,-0.0599442,0.005428562,-0.01864997,-0.5087379,-0.05058867,-0.03647405,-0.8586595,-0.009620522,-0.8817691,-0.5012567,8.953907
other,-0.06525601,0.03197622,-0.01279016,-0.5066697,-0.05012816,-0.03246987,-0.860069,-0.01132741,-0.8527333,-0.4997926,9.037313
other,-0.07867505,0.009671869,0.003832387,-0.5055845,-0.04470837,-0.02839732,-0.8611498,-0.02987139,-0.8729842,-0.4861281,9.137426
other,-0.07908531,0.003882712,-0.004189432,-0.5045012,-0.03599115,-0.03023744,-0.8621305,-0.04719548,-0.8776209,-0.4978398,9.237522
other,-0.03554651,-0.004498582,0.0001175725,-0.5044975,-0.02570993,-0.03097519,-0.8624742,-0.02230785,-0.8859174,-0.4949131,9.337609
other,-0.03736309,0.01612173,-0.0160574,-0.5025791,-0.01580146,-0.03610349,-0.8636325,-0.04646418,-0.8632252,-0.5161411,9.437696
other,-0.001401681,-0.02314661,-0.01139991,-0.5045933,-0.00490661,-0.03075594,-0.8627952,-0.02425903,-0.9051926,-0.5083333,9.553928
other,-0.005665451,0.06114693,-0.03358868,-0.5049438,0.007305935,-0.01595277,-0.8629738,-0.03475244,-0.8212562,-0.529804,9.653468
other,0.006163971,0.01537739,-0.04743525,-0.5056146,0.0168951,-0.00279206,-0.8625894,-0.02621176,-0.8678604,-0.54176,9.753799
other,0.0248253,0.01433908,0.02624502,-0.4986666,0.03620245,0.02269822,-0.8657399,-0.0157199,-0.8615167,-0.4800287,9.853796
other,-0.07461434,-0.02955796,0.07304703,-0.491923,0.05783564,0.04742932,-0.8674198,-0.1289365,-0.898849,-0.4424522,9.953774
other,-0.1687172,-0.06264659,0.06118243,-0.4929081,0.06383671,0.0598264,-0.8656716,-0.2209235,-0.934717,-0.4512372,10.05377
other,-0.09593747,0.03961278,0.06448044,-0.4927616,0.05973588,0.05918166,-0.866092,-0.1416238,-0.831261,-0.4487959,10.15375
other,-0.1001249,-0.03168545,0.03687463,-0.4977405,0.04768059,0.0537006,-0.8643478,-0.1294235,-0.9071453,-0.468804,10.25374
other,-0.1495372,-0.007091401,0.09843973,-0.5032828,0.03227268,0.05130219,-0.8619936,-0.1535798,-0.8876242,-0.3982877,10.33732
other,-0.01421637,-0.2183441,-0.02201732,-0.5174173,0.01869126,0.0454773,-0.8543195,0.001115626,-1.116253,-0.492229,10.45361
