pull,-0.01652041,-0.0222316,0.03305941,-0.7760084,-0.1389277,-0.08982712,-0.6086388,0.01328015,-0.995079,0.2768588,5.3836
pull,-0.00370281,0.03514124,0.05029508,-0.7743871,-0.1318494,-0.08526078,-0.61292,0.02596747,-0.9396914,0.2851552,5.483597
pull,-0.000121824,0.01645402,0.002608476,-0.7754392,-0.1248754,-0.0804863,-0.6136954,0.02840722,-0.9582354,0.2370868,5.58361
pull,0.009720405,-0.02162721,0.02065738,-0.7763314,-0.1176567,-0.07504702,-0.6146823,0.0379235,-0.9965432,0.2544109,5.683622
pull,0.1693469,-0.3128192,-0.003566536,-0.7733693,-0.1114203,-0.07046109,-0.6200973,0.1987199,-1.293491,0.2187871,5.783634
pull,0.0397941,-0.02556526,-0.02763327,-0.7555816,-0.1183156,-0.07487246,-0.6399157,0.07818405,-1.013136,0.1426601,5.88364
pull,-0.03411757,0.09608152,0.04892223,-0.7414716,-0.1083376,-0.07139605,-0.6583201,0.002788286,-0.8994309,0.1724272,5.983647
pull,-0.07945721,0.04132687,0.01074023,-0.7247849,-0.103775,-0.07807261,-0.6766257,-0.05211233,-0.958724,0.08312424,6.083637
pull,0.09708527,-0.00490323,-0.04541468,-0.7132546,-0.119335,-0.09442031,-0.684187,0.1257638,-1.00606,0.0006519487,6.183631
pull,0.077313,-0.1128954,0.07254679,-0.7058014,-0.1200273,-0.08755645,-0.6926556,0.1201515,-1.115372,0.09776429,6.283628
pull,0.04719567,-0.9699479,-0.166713,-0.7124699,-0.1089262,-0.07014692,-0.6896384,0.09819219,-1.982059,-0.1272047,6.383618
pull,-0.01239321,-0.115374,0.01385354,-0.6980722,-0.0978753,-0.07256123,-0.7055852,0.02523617,-1.136843,0.007484184,6.483607
pull,-0.03985618,-0.1366388,-0.1056347,-0.6719642,-0.107689,-0.09975621,-0.7258898,-0.01697556,-1.160755,-0.1813724,6.583615
pull,0.04719573,0.009962347,-0.004247318,-0.6538005,-0.1226824,-0.1176406,-0.7373294,0.07501144,-1.009719,-0.1223252,6.683607
pull,-0.0470252,0.2002234,-0.07527439,-0.6361049,-0.1337471,-0.1470019,-0.7455688,-0.03429966,-0.8120791,-0.234076,6.783648
pull,0.008763637,0.2049608,0.1248786,-0.6141645,-0.1467003,-0.170639,-0.7564148,0.02133226,-0.7930481,-0.08157605,6.883404
pull,0.05146626,0.2971065,0.1262858,-0.6030949,-0.1571952,-0.1862907,-0.7595143,0.06573945,-0.690812,-0.09987573,6.96811
pull,-0.007790118,0.2336357,0.1713409,-0.5973081,-0.1601006,-0.1939155,-0.7615691,0.004495178,-0.7449797,-0.06547183,7.067811
pull,0.09749104,0.1116661,0.18019,-0.5801597,-0.1611223,-0.2084073,-0.7707274,0.1040473,-0.8516068,-0.09524052,7.167992
pull,-0.06821098,0.1441891,0.03466601,-0.5687927,-0.1544845,-0.210544,-0.7799234,-0.06675239,-0.8069553,-0.2701884,7.267826
pull,-0.07238164,-0.07838856,0.07313582,-0.5747621,-0.1599173,-0.2115505,-0.7741584,-0.06797227,-1.033631,-0.2143122,7.36827
pull,0.1333667,0.1053554,0.1968376,-0.5828271,-0.1652441,-0.2125583,-0.7666981,0.1389398,-0.8513641,-0.06718028,7.468627
pull,0.1704463,0.2235141,0.2106566,-0.5917251,-0.1706937,-0.213363,-0.7584202,0.1767606,-0.7322909,-0.02716401,7.568972
pull,0.004403648,0.1609788,0.07264662,-0.5955121,-0.1705133,-0.2169909,-0.754457,0.003275303,-0.792071,-0.1552649,7.668197
pull,-0.09247062,0.08165492,-0.0331694,-0.5892339,-0.1751117,-0.2267554,-0.755461,-0.09505691,-0.8669797,-0.2721411,7.768586
pull,0.01794992,-0.08887566,-0.1741239,-0.5833141,-0.1822398,-0.2378196,-0.754967,0.0157199,-1.036315,-0.421957,7.86833
pull,-0.05272758,-0.03880913,-0.1917071,-0.5742089,-0.2044321,-0.2724087,-0.7445033,-0.128728,-1.064864,-0.4202486,7.96788
pull,0.009472148,-0.0312205,-0.2096074,-0.5683402,-0.2194475,-0.2895037,-0.7382545,0.004495178,-0.9821475,-0.4631932,8.068173
pull,-0.01552967,-0.1612646,-0.1063685,-0.5775033,-0.2279169,-0.289806,-0.728393,-0.01819544,-1.121716,-0.3324082,8.16791
pull,-0.04502093,-0.04603289,-0.0718485,-0.5911347,-0.2270339,-0.288196,-0.7183024,-0.05943158,-1.015576,-0.2677486,8.267696
pull,-0.1482151,-0.1081228,0.1120348,-0.6148173,-0.2236627,-0.2746055,-0.7046747,-0.1704527,-1.088287,-0.0305809,8.367836
pull,-0.05548244,-0.3385999,-0.01493107,-0.6345562,-0.2233668,-0.2551073,-0.6945257,-0.06894785,-1.332043,-0.1096363,8.467591
pull,-0.05783244,-0.3861779,0.139515,-0.6423907,-0.2151416,-0.2411275,-0.6949143,-0.06870356,-1.390603,0.05677088,8.568167
pull,-0.009054814,-0.3686621,0.1550601,-0.6282941,-0.1985968,-0.2262675,-0.7173625,-0.008436434,-1.379136,0.02090281,8.668327
pull,-0.004711189,-0.2287844,0.01688422,-0.6005644,-0.1801696,-0.2202639,-0.7472249,0.0001042495,-1.232004,-0.2026004,8.768489
pull,0.009972124,-0.06543575,0.03830386,-0.5654173,-0.1647185,-0.2249758,-0.7762454,0.01132741,-1.04754,-0.2777519,8.868661
pull,0.04087934,0.08480195,-0.02459616,-0.5378035,-0.1555351,-0.2267604,-0.7969667,0.04500002,-0.8691752,-0.4082926,8.967752
pull,0.07598219,0.1765479,-0.03084362,-0.5292245,-0.1580843,-0.2328031,-0.8004583,0.08281927,-0.7674276,-0.4304962,9.067961
pull,-0.01851069,0.1847388,0.04343817,-0.5334642,-0.1685573,-0.2396535,-0.7934548,-0.0064837,-0.761084,-0.3380206,9.167862
pull,0.05368374,0.2942175,0.126921,-0.5575919,-0.1899637,-0.2408378,-0.7713639,0.07842834,-0.6676312,-0.182348,9.268077
pull,-0.02868701,0.5137837,0.1859897,-0.5819479,-0.2150071,-0.2389271,-0.7470089,0.01450002,-0.4594993,-0.04448811,9.3678
pull,-0.003515085,0.4106958,0.1780973,-0.593743,-0.2219482,-0.2360945,-0.736524,0.04256027,-0.5580758,-0.01618513,9.468094
pull,0.01555726,0.004858496,0.02996184,-0.5917184,-0.22,-0.239899,-0.7375078,0.05549188,-0.9575041,-0.1696607,9.567982
pull,-0.05110189,0.07136903,0.05914599,-0.5785872,-0.2138503,-0.2523875,-0.7455236,-0.02478494,-0.8816198,-0.1755158,9.66794
pull,-0.1095613,0.09271441,0.03027574,-0.5635998,-0.2078428,-0.262464,-0.7551618,-0.09188431,-0.8472158,-0.2421281,9.76791
pull,0.1288378,-0.02084223,-0.1021522,-0.553576,-0.20965,-0.2755086,-0.7574269,0.1411352,-0.9550628,-0.3951167,9.867987
pull,-0.2124019,-0.03707287,-0.07537656,-0.5585161,-0.2005368,-0.2783149,-0.7552388,-0.220228,-0.973851,-0.365348,9.968258
pull,0.008093918,-0.2906726,-0.3609021,-0.5586181,-0.2076852,-0.2850323,-0.7507125,0.001568411,-1.233467,-0.6461931,10.0684
pull,0.04026568,-0.1469032,-0.3450818,-0.5612866,-0.2193179,-0.2901722,-0.7434091,0.04060753,-1.096095,-0.6152046,10.16878
pull,-0.01416611,-0.1200221,-0.2289571,-0.5756434,-0.2295445,-0.290608,-0.7290343,-0.01404879,-1.083164,-0.4585564,10.26792
pull,0.01448407,-0.06151988,-0.1237111,-0.5947642,-0.2412739,-0.2870099,-0.7111032,0.01620847,-1.039975,-0.2987372,10.36839
pull,-0.1524933,-0.3341161,0.1844369,-0.6222159,-0.2420613,-0.2672992,-0.6948416,-0.1487361,-1.329359,0.07580343,10.46869
pull,0.01656591,-0.4323913,0.1634701,-0.6248261,-0.2350269,-0.2515163,-0.7007812,0.03182412,-1.436963,0.05359983,10.569
pull,0.05928497,-0.3227068,0.1136436,-0.6132256,-0.2170383,-0.235384,-0.7221102,0.08452772,-1.329603,-0.04302394,10.66794
pull,-0.103275,-0.1680489,0.05655825,-0.5908425,-0.194259,-0.2229019,-0.7506552,-0.07431593,-1.166367,-0.1755158,10.76811
pull,-0.01194909,0.01652773,-0.01572532,-0.5647913,-0.1823274,-0.2245777,-0.7728727,0.01693977,-0.9633592,-0.3189881,10.86805
pull,0.003227676,-0.02151693,-0.05756909,-0.5500734,-0.1762054,-0.2253685,-0.7845891,0.03255542,-0.9894667,-0.3992649,10.96809
pull,-0.03584062,0.2515095,0.05737299,-0.5453772,-0.1634746,-0.2233185,-0.7911817,-0.02039246,-0.7066719,-0.3026411,11.06814
pull,-0.007186219,0.2627762,0.01812381,-0.5630939,-0.1673501,-0.2190076,-0.7790731,0.007179215,-0.7049634,-0.297273,11.16818
pull,-0.02775196,0.3098569,0.002030824,-0.5886601,-0.1799842,-0.2140552,-0.7584625,-0.0064837,-0.6720237,-0.2431037,11.26822
pull,-0.09658552,0.5655296,-0.006952956,-0.6174427,-0.1982702,-0.2091566,-0.73192,-0.06455692,-0.4236313,-0.1662438,11.36825
pull,0.0003326115,0.587362,0.1088054,-0.6341623,-0.2166204,-0.2098461,-0.7119539,0.04231598,-0.3992307,0.007726914,11.46829
pull,-0.0163721,0.131343,-0.09029887,-0.6256666,-0.2310034,-0.2285798,-0.7091755,0.02450331,-0.8440433,-0.1986965,11.56832
pull,0.0002618699,0.01192967,-0.08053373,-0.6086022,-0.2295305,-0.2451025,-0.7189185,0.03133555,-0.9565269,-0.231392,11.66836
pull,-0.035908,0.1519812,-0.07014433,-0.5942937,-0.2294403,-0.2609994,-0.725294,-0.01380451,-0.8081752,-0.2543285,11.7684
pull,0.06350967,-0.0210092,-0.1612777,-0.5893443,-0.240754,-0.27448,-0.7206743,0.08648045,-0.9811718,-0.3465597,11.86844
pull,0.1060077,-0.1539029,-0.1491153,-0.5880864,-0.2532166,-0.2838703,-0.71376,0.1330831,-1.118788,-0.3258203,11.96848
pull,0.05907974,-0.1563217,-0.0931408,-0.5860457,-0.2549494,-0.2899614,-0.7123718,0.08208796,-1.123667,-0.273361,12.06852
pull,-0.02716264,-0.09119891,-0.03084897,-0.5952762,-0.2558707,-0.2858772,-0.7060104,-0.0064837,-1.065595,-0.1891803,12.16855
pull,-0.07060795,-0.05605815,0.05645774,-0.611064,-0.255046,-0.273844,-0.6975398,-0.04967258,-1.038755,-0.06547183,12.2686
pull,-0.03803248,-0.3410721,0.0616773,-0.6316832,-0.2380678,-0.248736,-0.6945722,-0.02161233,-1.33424,-0.02667699,12.36864
pull,0.05601163,-0.4119493,0.1060903,-0.641801,-0.2186976,-0.22981,-0.6981764,0.06647231,-1.415004,0.02505101,12.46867
pull,-0.09133798,-0.4206432,0.1241974,-0.636721,-0.20039,-0.2139459,-0.7132022,-0.07773282,-1.43062,0.01358356,12.56872
pull,-0.0003184513,-0.2638352,0.1327972,-0.6139187,-0.1801955,-0.2007382,-0.7418474,0.02108797,-1.271776,-0.05302879,12.66816
pull,0.02391219,-0.1261561,0.06303667,-0.5829923,-0.1610574,-0.1937777,-0.7724187,0.04743977,-1.117079,-0.2130923,12.76794
pull,-0.01589139,0.1764405,-0.003274039,-0.5531818,-0.1523305,-0.1999247,-0.7942388,0.005472323,-0.7893869,-0.3543691,12.8679
pull,-0.005447949,0.1911339,-0.09865895,-0.543134,-0.1541111,-0.2053696,-0.7994239,0.01840394,-0.7620595,-0.4695369,12.96807
pull,-0.04542401,0.254749,-0.04297094,-0.5558593,-0.159724,-0.2102358,-0.7882318,-0.02698041,-0.7078918,-0.3807209,13.06848
pull,0.002877578,0.3536116,0.05791663,-0.578016,-0.1728644,-0.2132351,-0.7684699,0.02230785,-0.6212713,-0.2177291,13.16885
pull,-0.08327252,0.4018954,-0.04609521,-0.6091374,-0.1918957,-0.2125047,-0.7395738,-0.0582117,-0.5849162,-0.2311477,13.26832
pull,-0.04292071,0.5268859,0.02307652,-0.6249001,-0.2123118,-0.2171831,-0.7192044,-0.009167736,-0.4582795,-0.1050011,13.36823
pull,0.01559742,0.2597397,-0.01406433,-0.6204108,-0.2198336,-0.2263472,-0.7180046,0.04987952,-0.715211,-0.1455044,13.46829
pull,0.06963828,0.07079945,0.006020934,-0.6043554,-0.2212318,-0.2415386,-0.7262714,0.09843647,-0.89382,-0.1620972,13.56835
pull,-0.01767707,-0.01322326,-0.0131829,-0.5895889,-0.2265766,-0.2562574,-0.7316967,0.01108313,-0.9709227,-0.2108968,13.66841
