pull,0.03417037,0.01883922,0.01086114,-0.7003646,-0.2959768,-0.2344229,-0.6057499,0.06451958,-0.9728755,0.167792,5.270918
pull,0.03816829,-0.06957626,0.03579481,-0.7018682,-0.2798761,-0.224892,-0.6152024,0.06695933,-1.063156,0.1782838,5.370986
pull,-0.06529436,0.07966708,0.06961124,-0.6960906,-0.2644284,-0.2229414,-0.6291523,-0.04284034,-0.9184634,0.1790151,5.471038
pull,0.04371973,0.08470228,-0.006363276,-0.6886157,-0.2511802,-0.2186708,-0.6441273,0.06622802,-0.9160237,0.06848417,5.571079
pull,0.04779661,-0.4709643,0.03046975,-0.6981757,-0.2399326,-0.2073111,-0.6418762,0.06647231,-1.474296,0.1211878,5.671126
pull,-0.1656644,-0.03646614,-0.004653649,-0.7030599,-0.2359457,-0.2130698,-0.6361114,-0.1650846,-1.041683,0.09630013,5.771171
pull,-0.0340777,-0.4104859,-0.1535759,-0.6899886,-0.2379855,-0.2217886,-0.6465976,-0.03234848,-1.426471,-0.08694413,5.871232
pull,-0.002378806,-0.2854833,-0.05854546,-0.6600857,-0.2341942,-0.2354275,-0.6738055,0.002544,-1.311304,-0.07791642,5.971288
pull,0.0555568,-0.04436956,-0.02720635,-0.6371535,-0.2325234,-0.2449186,-0.6928081,0.06598374,-1.069499,-0.1223252,6.071321
pull,-0.02981584,0.077603,0.009939434,-0.6107068,-0.2314474,-0.2633286,-0.7100193,-0.02258792,-0.9392028,-0.1411119,6.171371
pull,0.0754555,0.2300964,0.05442437,-0.5842521,-0.2315202,-0.277688,-0.7265929,0.08770032,-0.7705986,-0.160633,6.271428
pull,0.04685534,0.349849,0.1194989,-0.5631428,-0.2327119,-0.2921492,-0.7371324,0.06110424,-0.6310319,-0.1418447,6.371486
pull,-0.04213959,0.11922,0.1873909,-0.5566261,-0.2285055,-0.2939692,-0.7426538,-0.02990873,-0.849167,-0.09060375,6.471541
pull,0.07835739,-0.02687956,0.3173558,-0.5482861,-0.2142805,-0.2899596,-0.7545791,0.08379641,-0.9816589,0.009435362,6.571601
pull,0.101446,0.1205034,0.237094,-0.5356603,-0.2062126,-0.2882952,-0.76644,0.108684,-0.8189113,-0.1037812,6.671648
pull,-0.09066159,0.2289645,0.1036284,-0.5374305,-0.2079306,-0.2875578,-0.7650123,-0.08163673,-0.709843,-0.2311477,6.787436
pull,-0.04450044,0.232132,-0.04873747,-0.5394287,-0.2193587,-0.2931343,-0.7582682,-0.02820028,-0.7078918,-0.3682763,6.871464
pull,-0.04376351,0.2289992,0.01853636,-0.5401818,-0.2304853,-0.3000125,-0.7517133,-0.02161233,-0.7110628,-0.2882438,6.971918
pull,0.02316499,0.162424,0.02187011,-0.5408781,-0.2353904,-0.306447,-0.7470826,0.04304728,-0.7745041,-0.2772649,7.071035
pull,0.05056006,0.1064691,0.04995019,-0.5405805,-0.2409306,-0.3130571,-0.7427788,0.06964336,-0.8294032,-0.2438366,7.171259
pull,0.0292846,0.003305353,-0.1429826,-0.5399296,-0.2537774,-0.3217303,-0.7352296,0.05451629,-0.9348119,-0.4253724,7.271581
pull,0.003100026,0.1145702,-0.2580283,-0.537616,-0.2666747,-0.3309883,-0.7282172,0.03499517,-0.8269634,-0.532488,7.387505
pull,-0.05960835,-0.09469263,-0.08791755,-0.5430924,-0.277409,-0.3301753,-0.7204715,-0.01917258,-1.044856,-0.3399718,7.471274
pull,-0.08465054,0.04311584,-0.026432,-0.5512555,-0.2937624,-0.3324503,-0.7066101,-0.03674097,-0.9169993,-0.242861,7.571522
pull,-0.06459335,-0.3389017,-0.08415323,-0.5666035,-0.3082727,-0.3254743,-0.6913716,-0.007703575,-1.313743,-0.2504245,7.671834
